指标名称,中国:CPI:食品:环比,中国:CPI:非食品:环比,中国:CPI:不包括食品和能源(核心CPI):环比_x,中国:CPI:消费品:环比,中国:CPI:服务:环比,中国:CPI:食品烟酒:环比,中国:CPI:食品烟酒:粮食:环比,中国:CPI:食品烟酒:食用油:环比,中国:CPI:食品烟酒:鲜菜:环比,中国:CPI:食品烟酒:畜肉类:环比,中国:CPI:食品烟酒:畜肉类:猪肉:环比,中国:CPI:食品烟酒:畜肉类:牛肉:环比,中国:CPI:食品烟酒:畜肉类:羊肉:环比,中国:CPI:食品烟酒:水产品:环比,中国:CPI:食品烟酒:蛋类:环比,中国:CPI:食品烟酒:奶类:环比,中国:CPI:食品烟酒:鲜果:环比,中国:CPI:食品烟酒:卷烟:环比,中国:CPI:食品烟酒:酒类:环比,中国:CPI:衣着:环比,中国:CPI:衣着:服装:环比,中国:CPI:衣着:鞋类:环比,中国:CPI:居住:环比,中国:CPI:居住:租赁房房租:环比,中国:CPI:居住:水电燃料:环比,中国:CPI:生活用品及服务:环比,中国:CPI:生活用品及服务:家用器具:环比,中国:CPI:生活用品及服务:家庭服务:环比,中国:CPI:交通和通信:环比,中国:CPI:交通和通信:交通工具:环比,中国:CPI:交通和通信:交通工具用燃料:环比,中国:CPI:交通和通信:交通工具使用和维修:环比,中国:CPI:交通和通信:通信工具:环比,中国:CPI:交通和通信:通信服务:环比,中国:CPI:交通和通信:邮递服务:环比,中国:CPI:教育文化和娱乐:环比,中国:CPI:教育文化和娱乐:教育服务:环比,中国:CPI:教育文化和娱乐:旅游:环比,中国:CPI:医疗保健:环比,中国:CPI:医疗保健:中药:环比,中国:CPI:医疗保健:西药:环比,中国:CPI:医疗保健:医疗服务:环比,中国:CPI:其他用品和服务:环比,中国:CPI:交通和通信:交通工具使用和维修:环比.1,中国:CPI:食品:当月同比,中国:CPI:非食品:当月同比,中国:CPI:不包括食品和能源(核心CPI):当月同比_x,中国:CPI:消费品:当月同比,中国:CPI:服务:当月同比,中国:CPI:食品烟酒:当月同比,中国:CPI:食品烟酒:粮食:当月同比,中国:CPI:食品烟酒:食用油:当月同比,中国:CPI:食品烟酒:鲜菜:当月同比,中国:CPI:食品烟酒:畜肉类:当月同比,中国:CPI:食品烟酒:畜肉类:猪肉:当月同比,中国:CPI:食品烟酒:畜肉类:牛肉:当月同比,中国:CPI:食品烟酒:畜肉类:羊肉:当月同比,中国:CPI:食品烟酒:水产品:当月同比,中国:CPI:食品烟酒:蛋类:当月同比,中国:CPI:食品烟酒:奶类:当月同比,中国:CPI:食品烟酒:鲜果:当月同比,中国:CPI:食品烟酒:烟草:当月同比,中国:CPI:食品烟酒:酒类:当月同比,中国:CPI:衣着:当月同比,中国:CPI:衣着:服装:当月同比,中国:CPI:衣着:鞋类:当月同比,中国:CPI:居住:当月同比,中国:CPI:居住:租赁房房租:当月同比,中国:CPI:居住:水电燃料:当月同比,中国:CPI:生活用品及服务:当月同比,中国:CPI:生活用品及服务:家用器具:当月同比,中国:CPI:生活用品及服务:家庭服务:当月同比,中国:CPI:交通和通信:当月同比,中国:CPI:交通和通信:交通工具:当月同比,中国:CPI:交通和通信:交通工具用燃料:当月同比,中国:CPI:交通和通信:交通工具使用和维修:当月同比,中国:CPI:交通和通信:通信工具:当月同比,中国:CPI:交通和通信:通信服务:当月同比,中国:CPI:交通和通信:邮递服务:当月同比,中国:CPI:教育文化和娱乐:当月同比,中国:CPI:教育文化和娱乐:教育服务:当月同比,中国:CPI:教育文化和娱乐:旅游:当月同比,中国:CPI:医疗保健:当月同比,中国:CPI:医疗保健:中药:当月同比,中国:CPI:医疗保健:西药:当月同比,中国:CPI:医疗保健:医疗服务:当月同比,中国:CPI:其他用品和服务:当月同比,中国:PPI:煤炭开采和洗选业:当月同比,中国:PPI:石油和天然气开采业:当月同比,中国:PPI:黑色金属矿采选业:当月同比,中国:PPI:有色金属矿采选业:当月同比,中国:PPI:非金属矿采选业:当月同比,中国:PPI:农副食品加工业:当月同比,中国:PPI:食品制造业:当月同比,中国:PPI:酒、饮料和精制茶制造业:当月同比,中国:PPI:烟草制品业:当月同比,中国:PPI:纺织业:当月同比,中国:PPI:纺织服装、服饰业:当月同比,中国:PPI:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,中国:PPI:木材加工及木、竹、藤、棕、草制品业:当月同比,中国:PPI:家具制造业:当月同比,中国:PPI:造纸及纸制品业:当月同比,中国:PPI:印刷业和记录媒介的复制:当月同比,中国:PPI:文教、工美、体育和娱乐用品制造业:当月同比,中国:PPI:石油、煤炭及其他燃料加工业:当月同比,中国:PPI:化学原料及化学制品制造业:当月同比,中国:PPI:医药制造业:当月同比,中国:PPI:化学纤维制造业:当月同比,中国:PPI:橡胶和塑料制品业:当月同比,中国:PPI:非金属矿物制品业:当月同比,中国:PPI:黑色金属冶炼及压延加工业:当月同比,中国:PPI:有色金属冶炼及压延加工业:当月同比,中国:PPI:金属制品业:当月同比,中国:PPI:通用设备制造业:当月同比,中国:PPI:专用设备制造业:当月同比,中国:PPI:汽车制造业:当月同比,中国:PPI:铁路、船舶、航空航天和其他运输设备制造业:当月同比,中国:PPI:电气机械及器材制造业:当月同比,中国:PPI:计算机、通信和其他电子设备制造业:当月同比,中国:PPI:仪器仪表制造业:当月同比,中国:PPI:其他制造业:当月同比,中国:PPI:废弃资源综合利用业:当月同比,中国:PPI:金属制品、机械和设备修理业:当月同比,中国:PPI:电力、热力的生产和供应业:当月同比,中国:PPI:燃气生产和供应业:当月同比,中国:PPI:水的生产和供应业:当月同比,中国:PPI:煤炭开采和洗选业:环比,中国:PPI:石油和天然气开采业:环比,中国:PPI:黑色金属矿采选业:环比,中国:PPI:有色金属矿采选业:环比,中国:PPI:非金属矿采选业:环比,中国:PPI:农副食品加工业:环比,中国:PPI:食品制造业:环比,中国:PPI:酒、饮料和精制茶制造业:环比,中国:PPI:烟草制品业:环比,中国:PPI:纺织业:环比,中国:PPI:纺织服装、服饰业:环比,中国:PPI:木材加工及木、竹、藤、棕、草制品业:环比,中国:PPI:造纸及纸制品业:环比,中国:PPI:印刷业和记录媒介的复制:环比,中国:PPI:石油、煤炭及其他燃料加工业:环比,中国:PPI:化学原料及化学制品制造业:环比,中国:PPI:医药制造业:环比,中国:PPI:化学纤维制造业:环比,中国:PPI:橡胶和塑料制品业:环比,中国:PPI:非金属矿物制品业:环比,中国:PPI:黑色金属冶炼及压延加工业:环比,中国:PPI:有色金属冶炼及压延加工业:环比,中国:PPI:金属制品业:环比,中国:PPI:通用设备制造业:环比,中国:PPI:专用设备制造业:环比,中国:PPI:汽车制造业:环比,中国:PPI:铁路、船舶、航空航天和其他运输设备制造业:环比,中国:PPI:电气机械及器材制造业:环比,中国:PPI:计算机、通信和其他电子设备制造业:环比,中国:PPI:电力、热力的生产和供应业:环比,中国:PPI:燃气生产和供应业:环比,中国:PPI:水的生产和供应业:环比,中国:CPI:当月同比,中国:CPI:环比,中国:CPI:不包括食品和能源(核心CPI):当月同比_y,中国:CPI:不包括食品和能源(核心CPI):环比_y,万得一致预测:中国:CPI:当月同比,万得一致预测:中国:核心CPI:当月同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:环比,万得一致预测:中国:PPI:当月同比,中国:制造业PMI:生产,中国:制造业PMI:新订单,中国:制造业PMI:出厂价格,中国:制造业PMI:大型企业,中国:制造业PMI:中型企业,中国:制造业PMI:小型企业,中国:制造业PMI,中国:非制造业PMI:建筑业,中国:非制造业PMI:服务业,中国:非制造业PMI:商务活动,中国:M1:同比,中国:M2:同比,中国:社会融资规模存量:同比,中国:社会融资规模:当月值,中国:出口金额:当月同比,中国:规模以上工业增加值:当月同比,中国:社会消费品零售总额:当月同比,中国:金融机构:新增人民币贷款:居民户:中长期:当月值,中国:金融机构:新增人民币贷款:企(事)业单位:中长期:当月值,中国:金融机构:新增人民币贷款:当月值,中国:社会融资规模:新增人民币贷款:当月值,中国:城镇调查失业率,中国:31个大城市:城镇调查失业率
2017-08-31,1.2,0.2,0.1,0.5,0.2,0.8603,0.0989,-0.1,8.5169,0.7371,1.3,0.2,0.6,-1.1102,13.4934,0.1,-4.1869,0.0,0.2,-0.2133,-0.2,-0.3,0.3767,0.4,0.4,0.0864,0.1,0.2,0.3214,-0.1,2.6,0.1,0.1,0.0,0.0,-0.1005,0.1,-0.7,0.7438,0.5,0.7,0.9,0.1764,0.1,-0.2,2.3,2.2,1.0,3.1,0.4215,1.5927,-1.1,9.7168,-8.4074,-13.4,0.6,2.7,3.7785,4.3181,0.4,0.0202,-0.1,2.5,1.2582,1.3,1.1,2.6753,3.0,1.9,1.2537,0.9,4.2,0.7212,-1.7,7.0,1.8,-2.7,-0.1,2.3,2.5206,3.3,3.5,5.9314,5.9,6.2,6.4,1.3674,32.1,15.7,14.1,11.2,5.7,0.2,1.4,0.8,0.0,2.9,1.0,1.2,0.3,1.7,10.2,1.3,-0.8,16.8,8.4,1.7,9.5,3.0,9.0,29.1,16.3,5.9,0.8,0.7,-0.1,1.3,2.4,-0.2,-0.2,2.4,14.4,1.1,-0.1,2.0,2.0,1.3,2.6,3.4,1.7,0.4,0.5,0.1,0.1,0.0,0.0,0.0,0.0,1.5,0.1,3.3,0.9,0.1,0.8,0.4,0.7,4.4,3.7,0.9,0.1,,0.1,0.1,,-0.3,-0.1,0.8,0.3,1.8,0.4157,2.2,0.1,1.64,,6.3,0.9,5.76,54.1,53.1,57.4,52.8,51.0,49.1,51.7,58.0,52.6,53.4,14.0,8.6,15.112273,20485.50771,4.88,6.0,10.1,4470.0,3639.0,10900.0,11466.15297,,
2017-09-30,0.5,0.5,0.5,0.4,0.7,0.3724,0.1324,-0.1,-0.0545,0.89,1.0,0.5,3.0,-1.7774,5.2664,0.2,1.9275,0.0,0.1,0.8779,0.9,0.9,0.3416,0.3,0.5,0.0738,-0.2,0.2,0.131,0.1,1.0,0.4,-0.1,-0.1,0.0,0.9482,1.6,0.1,1.791,0.3,0.4,2.7,0.2246,0.4,-1.4,2.4,2.3,0.7,3.3,-0.3723,1.6903,-1.0,-0.9739,-7.5279,-12.4,0.9,6.2,2.5185,3.7031,0.4,-3.0497,-0.1,2.7,1.2961,1.4,1.0,2.7522,2.9,2.3,1.3678,1.0,4.3,0.5278,-1.5,5.1,2.0,-2.2,-0.2,2.2,2.2807,2.7,3.8,7.5769,5.8,6.1,9.2,1.4144,28.6,14.2,13.7,14.1,6.3,0.3,1.4,0.9,0.0,3.0,0.8,1.3,0.6,1.6,13.8,1.9,-0.3,16.4,10.0,1.8,10.9,3.4,9.8,31.5,20.2,6.5,1.0,1.0,0.0,1.1,3.0,-0.7,-0.1,2.7,15.4,0.8,-0.5,2.5,2.2,2.6,2.6,2.2,2.3,0.6,0.3,0.1,0.1,0.0,0.3,0.0,0.3,3.4,0.4,2.9,1.9,0.2,1.9,0.5,1.5,3.4,3.2,0.8,0.1,,0.0,-0.1,,-0.4,-0.4,0.7,0.3,1.6,0.5389,2.3,0.5,1.55,,6.9,1.0,6.32,54.7,54.8,59.4,53.8,51.1,49.4,52.4,61.1,54.4,55.4,14.0,9.0,14.888994,25438.606938,7.91,6.6,10.3,4786.0,5029.0,12700.0,11884.843722,,
2017-10-31,0.0,0.1,0.0,0.2,-0.1,0.021,0.0553,0.2,0.3836,0.2701,-0.1,0.4,2.9,-0.5718,-4.6073,0.0,0.6727,0.0,0.3,0.5415,0.7,0.2,0.2355,0.1,0.5,0.1762,0.0,0.2,0.2449,0.0,3.1,0.1,-0.3,-0.1,0.3,-0.3496,0.1,-2.3,0.2446,0.3,0.3,0.3,-0.2287,0.1,-0.4,2.4,2.3,1.1,3.2,0.288,1.6284,-0.8,0.3174,-5.657,-10.1,1.3,10.2,3.8233,3.0643,0.3,-0.7263,-0.1,2.7,1.2302,1.3,0.9,2.8333,2.9,2.5,1.4789,1.0,4.3,0.831,-1.4,7.5,2.1,-2.4,-0.2,2.6,2.2515,2.8,3.6,7.1891,5.8,5.9,8.7,1.7832,19.7,16.5,11.4,15.5,7.1,0.3,1.4,0.9,0.0,2.7,0.7,1.3,0.8,1.7,16.6,2.2,0.0,15.5,10.7,1.8,11.6,3.4,10.3,30.8,20.0,7.0,1.2,1.2,0.1,1.2,3.4,-0.7,-0.5,2.6,15.7,1.6,-0.4,3.1,2.1,2.2,5.1,-1.4,1.2,1.3,-0.2,0.2,0.1,0.0,0.3,0.1,0.3,2.6,0.4,3.2,1.7,0.2,1.1,0.4,1.5,0.3,1.4,0.8,0.2,,0.0,0.2,,0.0,-0.1,1.0,0.0,1.9,0.1122,2.3,0.0,1.82,,6.9,0.7,6.46,53.4,52.9,55.2,53.1,49.8,49.0,51.6,58.5,53.5,54.3,13.0,8.9,14.955353,15861.15144,6.26,6.2,10.0,3710.0,2366.0,6632.0,6635.249415,,
2017-11-30,-0.5,0.1,0.0,0.1,-0.1,-0.3015,0.0421,0.2,-4.8278,-0.2712,-0.8,0.4,2.0,-1.311,1.799,0.2,2.1335,0.0,0.3,0.5202,0.7,0.1,0.2039,0.0,0.6,0.0887,-0.1,0.2,0.4974,-0.1,3.3,0.3,0.0,-0.1,0.3,-0.5375,0.0,-3.1,0.1849,0.4,0.3,0.1,-0.0366,0.3,-1.1,2.5,2.3,0.9,3.1,-0.1797,1.4963,-0.8,-9.4797,-4.7593,-9.0,1.7,12.5,3.2164,5.5538,0.4,3.6732,0.0,2.9,1.158,1.3,0.6,2.8018,2.8,2.5,1.5367,1.1,4.1,1.3266,-1.6,10.2,2.1,-2.2,-0.3,2.9,2.0407,2.7,2.2,6.9507,5.5,5.5,8.5,1.7323,8.6,20.3,7.5,13.5,7.4,-0.1,1.4,1.0,0.0,2.4,0.7,1.1,1.0,1.6,14.9,1.9,-0.3,13.8,10.1,2.1,11.2,3.2,9.9,23.9,14.4,6.5,1.3,1.3,0.1,1.2,2.8,-1.0,-0.6,2.4,14.0,1.4,-0.3,3.5,2.2,0.0,6.2,-0.1,0.6,0.9,0.0,0.2,0.2,0.0,0.0,0.2,0.2,-0.2,0.1,1.9,1.4,0.4,0.4,0.2,1.3,0.5,0.1,0.4,0.2,,0.0,0.0,,0.0,0.2,1.1,0.1,1.7,0.0128,2.3,0.0,1.83,,5.8,0.5,5.8,54.3,53.6,53.8,52.9,50.5,49.8,51.8,61.4,53.6,54.8,12.7,9.1,14.492229,22955.981254,11.51,6.1,10.2,4178.0,4275.0,11200.0,11428.461319,,
2017-12-31,1.1,0.1,0.1,0.5,0.1,0.8,0.1,-0.1,1.0,0.8,1.1,0.6,1.5,1.1,4.4,0.1,5.5,0.0,0.2,0.0,0.0,-0.1,0.2,0.0,0.3,0.2,0.3,0.3,0.4,0.0,1.9,0.1,0.0,0.0,0.3,0.1,0.0,0.5,0.1,0.3,0.3,0.1,-0.1,0.1,-0.4,2.4,2.2,1.1,3.0,0.3,1.3,-1.0,-8.6,-4.2,-8.3,2.2,12.6,4.0,11.4,0.6,6.3,0.0,3.0,1.3,1.4,0.7,2.8,2.8,2.4,1.6,1.3,4.0,1.2,-1.6,9.0,1.9,-2.2,-0.3,3.2,2.1,2.7,2.5,6.6,5.3,5.3,8.0,1.9,4.7,20.1,4.9,11.9,8.0,-0.6,1.2,1.0,0.0,2.4,0.5,0.8,1.2,1.3,10.7,1.7,0.0,12.3,9.0,2.6,7.9,2.5,12.4,18.5,10.1,5.8,1.3,1.4,0.1,1.4,1.9,-1.5,-0.8,2.0,14.6,0.4,-0.3,6.4,1.9,-0.3,3.7,1.9,0.1,0.9,0.3,0.3,0.2,0.0,0.4,0.2,0.3,-1.0,0.2,2.9,1.4,0.6,-0.6,0.1,3.0,3.4,-1.5,0.6,0.2,,0.0,0.3,,-0.2,0.3,3.8,-0.1,1.8,0.3,2.2,0.1,1.84,,4.9,0.8,4.83,54.0,53.4,54.4,53.0,50.4,48.7,51.6,63.9,53.4,55.0,11.8,8.1,14.081822,18102.88255,10.73,6.2,9.4,3112.0,2059.0,5844.0,5769.490608,,
2018-01-31,2.2,0.2,0.2,0.8,0.3,1.5,0.1,-0.1,9.5,0.6,0.7,0.5,1.4,2.8,0.7,0.0,5.7,0.0,0.3,-0.3,-0.4,-0.2,0.1,0.0,0.3,0.3,0.1,2.4,0.4,0.0,2.1,0.5,-0.2,-0.5,0.2,0.5,0.2,2.3,0.2,0.5,0.3,0.2,0.8,0.5,-0.5,2.0,1.9,1.0,2.3,0.2,1.2,-1.2,-5.8,-5.9,-10.6,1.6,12.0,2.4,14.2,0.9,6.4,0.1,3.4,1.4,1.6,0.6,2.7,2.9,1.9,1.5,1.3,2.8,0.2,-1.6,6.4,0.6,-2.3,-0.7,2.7,0.9,2.7,-4.2,6.2,5.2,5.4,7.3,1.2,3.8,12.4,4.2,10.9,8.3,-1.1,1.3,1.4,0.0,2.1,0.8,0.6,1.2,1.2,8.6,1.7,-0.1,10.9,8.2,2.5,5.2,2.3,13.4,14.3,10.4,5.6,1.5,1.4,0.0,1.2,1.7,-2.0,-0.8,1.5,16.4,-0.1,-0.3,4.5,1.8,0.8,3.3,1.3,0.4,0.9,-0.1,0.3,0.5,0.0,0.1,0.2,0.1,0.0,0.3,2.6,1.0,0.3,0.4,0.2,1.3,-1.6,0.4,0.4,0.4,,0.0,0.2,,-0.4,0.1,0.4,0.2,1.5,0.6,1.9,0.2,1.45,,4.3,0.3,4.42,53.5,52.6,51.8,52.6,50.1,48.5,51.3,60.5,54.4,55.3,15.0,8.6,13.433579,31417.220554,10.65,15.434501,,5910.0,13300.0,29000.0,26850.254631,5.0,4.9
2018-02-28,4.4,0.5,0.5,1.4,1.0,3.1,0.1,-0.1,18.1,2.0,2.0,2.5,2.4,8.0,0.6,-0.3,6.4,0.0,-0.1,-0.6,-0.7,-0.3,0.0,0.0,0.0,0.3,-0.1,3.5,0.9,-0.1,0.1,3.8,-0.7,0.0,0.7,1.8,0.1,10.6,0.1,0.2,0.2,0.1,0.4,3.8,4.4,2.5,2.5,2.5,3.6,3.6,1.1,-1.2,17.7,-3.1,-7.3,4.3,14.3,8.7,22.5,0.4,8.7,0.1,2.9,1.1,1.2,0.3,2.2,2.3,1.6,1.8,0.8,7.9,1.5,-1.5,6.5,5.0,-2.8,-0.6,3.8,3.7,2.5,13.5,6.0,4.9,5.2,7.2,1.7,4.9,11.7,1.9,10.7,8.0,-0.8,1.2,1.6,0.0,1.7,0.7,0.2,1.4,1.0,7.8,1.8,-0.6,10.0,6.1,2.5,3.7,1.8,13.0,11.5,7.4,4.9,1.5,1.4,0.4,1.2,1.2,-2.2,-0.8,1.4,13.9,-0.6,-0.4,3.2,2.1,1.2,0.4,-0.1,0.1,0.5,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.2,-0.1,0.3,0.4,0.0,-0.4,-0.7,-0.8,0.1,0.1,,0.3,-0.1,,-0.4,0.0,-0.9,0.5,2.9,1.2,2.5,0.5,2.53,,3.7,-0.1,3.73,50.7,51.0,49.2,52.2,49.0,44.8,50.3,57.5,53.8,54.4,8.5,8.8,13.388316,12064.387925,43.5,-2.119883,9.7,3220.0,6585.0,8393.0,10199.485838,5.0,4.8
2018-03-31,-4.2,-0.4,-0.3,-1.4,-0.7,-2.8,0.0,0.1,-14.8,-5.4,-8.4,-1.5,-0.9,-3.2,-7.9,0.3,-2.4,0.0,0.6,0.6,0.7,0.6,0.2,0.6,-0.4,-0.2,0.0,-2.8,-1.5,-0.2,-2.6,-3.0,-0.5,-0.1,-0.6,-1.6,0.4,-10.3,0.2,0.5,0.6,0.0,-0.5,-3.0,2.1,2.1,2.0,1.6,2.8,2.0,1.1,-1.1,8.8,-6.1,-12.0,3.5,14.4,5.6,17.6,0.7,7.4,0.1,3.0,1.1,1.3,0.3,2.2,2.4,1.3,1.6,0.7,5.5,0.3,-1.4,4.3,2.3,-2.7,-0.8,3.3,2.2,2.7,3.6,5.7,5.0,5.1,6.8,1.2,5.8,6.9,-2.2,9.5,7.8,-0.5,1.2,1.7,0.0,1.7,0.4,0.1,1.2,0.8,9.2,1.7,-1.1,8.5,5.2,2.6,3.5,1.2,12.0,9.4,6.1,4.7,1.5,1.3,0.3,1.1,0.8,-2.6,-0.8,1.5,12.5,-0.6,-0.4,2.2,1.7,0.3,-4.4,0.6,0.6,0.2,-0.2,0.0,0.2,0.0,0.2,-0.2,0.2,1.3,0.1,-2.0,-0.4,0.2,0.3,0.0,-0.4,0.6,-0.7,0.4,0.1,,-0.2,0.1,,-0.4,0.0,-1.7,-0.1,2.1,-1.1,2.0,-0.3,2.51,,3.1,-0.2,3.1,53.1,53.3,48.9,52.4,50.4,50.1,51.5,60.7,53.6,54.6,7.1,8.2,12.690308,17091.476699,-2.98,6.0,10.1,3770.0,4615.0,11200.0,11424.568351,5.1,4.9
2018-04-30,-1.9,0.2,0.2,-0.5,0.3,-1.2,0.0,-0.1,-5.5,-4.1,-6.6,-0.3,-0.2,-1.2,-2.8,0.2,-1.2,0.0,0.2,0.2,0.2,0.1,0.1,0.2,-0.2,0.2,0.1,0.1,0.6,-0.1,2.6,0.1,0.1,-0.1,0.0,0.2,0.0,1.0,0.2,0.8,0.5,0.0,0.4,0.1,0.7,2.1,2.0,1.3,2.6,1.1,1.0,-0.9,8.2,-8.8,-16.1,3.2,14.1,2.8,14.9,0.9,4.2,0.1,2.8,1.1,1.3,0.2,2.2,2.4,1.2,1.5,0.5,5.5,1.1,-1.3,8.7,2.4,-2.4,-0.9,3.3,2.0,2.7,3.1,5.2,5.1,5.4,5.8,0.9,4.4,15.2,-2.6,7.7,7.7,-0.2,1.1,1.7,0.0,1.7,0.5,-0.2,1.6,0.6,10.4,2.0,-1.5,10.2,6.2,2.7,4.7,1.0,11.0,11.1,6.2,4.5,1.5,1.2,0.3,1.1,0.7,-2.8,-0.9,0.7,12.4,-1.1,-0.5,1.1,1.6,-0.9,3.2,-2.9,-1.0,0.2,-0.2,0.0,0.0,0.0,0.1,0.0,0.2,0.5,0.1,0.7,-0.4,0.2,0.0,-0.2,0.0,-1.8,-0.2,-0.1,0.0,,0.0,0.1,,-0.3,-0.1,-1.2,0.0,1.8,-0.2,2.0,0.2,1.96,,3.4,-0.2,3.5,53.1,52.9,50.2,52.0,50.7,50.3,51.4,60.6,53.8,54.8,7.2,8.3,12.652969,22242.940549,11.91,7.0,9.4,3543.0,4668.0,11800.0,10987.350539,4.9,4.7
2018-05-31,-1.3,0.1,0.0,-0.2,-0.1,-0.8,-0.1,-0.4,-4.6,-2.3,-3.6,-0.1,0.0,-1.0,1.5,0.2,-2.7,0.0,0.3,0.2,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.2,0.4,-0.3,3.6,0.1,-0.3,0.0,0.0,-0.2,0.0,-1.6,0.2,0.6,0.5,0.1,-0.2,0.1,0.1,2.2,1.9,1.3,2.5,0.7,0.9,-1.0,10.0,-9.3,-16.7,3.0,13.5,0.6,20.8,1.0,-2.7,0.1,2.9,1.1,1.3,0.4,2.2,2.4,1.3,1.5,0.4,5.3,1.8,-1.2,13.3,2.5,-2.4,-0.9,1.8,1.9,2.7,2.3,5.1,5.2,5.2,5.7,1.0,3.8,24.2,0.5,6.1,7.3,0.2,1.3,1.6,0.3,1.9,0.6,-0.1,1.7,0.6,11.8,2.0,-1.3,14.8,7.7,2.7,6.6,1.5,10.6,14.3,7.6,5.0,1.7,1.3,0.3,0.9,0.7,-2.8,-0.6,0.7,16.1,-0.6,-0.7,3.1,1.6,-1.2,7.5,-1.0,-1.1,-0.1,0.0,0.2,0.1,0.3,0.2,0.0,0.1,1.5,0.0,3.6,0.5,0.1,0.2,0.2,0.6,1.3,0.3,0.5,0.1,,0.0,0.0,,0.0,-0.4,0.4,0.1,1.8,-0.2,1.9,0.0,1.78,,4.1,0.4,3.95,54.1,53.8,53.2,53.1,51.0,49.6,51.9,60.1,54.0,54.9,6.0,8.3,12.199076,11233.624451,11.9,6.8,8.5,3923.0,4031.0,11500.0,11396.18357,4.8,4.7
2018-06-30,-0.8,0.1,0.1,-0.2,0.2,-0.5,-0.1,-0.1,-1.8,0.5,1.1,0.0,-0.1,-0.8,0.0,0.2,-6.7,0.0,0.1,-0.2,-0.2,-0.4,0.2,0.2,0.0,0.1,0.0,0.5,0.3,-0.4,1.8,0.3,-0.1,-0.1,0.0,0.2,0.0,1.4,0.2,0.5,0.5,0.1,0.0,0.3,0.3,2.2,1.9,1.5,2.4,0.8,0.7,-0.8,9.3,-6.8,-12.8,3.1,13.1,0.3,15.1,1.2,-5.3,0.1,2.9,1.1,1.3,0.3,2.3,2.3,1.7,1.5,0.4,5.4,2.4,-1.4,17.8,2.8,-2.2,-0.9,1.7,1.8,2.7,1.9,5.0,5.3,5.0,5.5,0.9,6.3,32.7,4.5,5.7,6.5,0.7,1.5,1.8,0.5,2.1,0.6,0.3,1.9,0.8,11.3,1.9,-1.0,19.9,8.3,3.0,6.8,2.0,10.3,15.1,8.4,5.3,1.8,1.3,0.4,0.9,0.6,-2.5,-0.5,0.9,17.6,-0.6,-0.9,4.3,1.4,0.3,4.5,0.0,0.3,0.1,0.0,0.1,0.1,0.1,0.2,0.0,0.2,0.4,0.2,2.3,0.2,0.4,0.2,0.2,0.2,1.1,0.7,0.3,0.2,,0.0,-0.1,,0.1,-0.3,-0.1,0.0,1.9,-0.1,1.9,0.1,1.92,,4.7,0.3,4.54,53.6,53.2,53.3,52.9,49.9,49.8,51.5,60.7,54.0,55.0,6.6,8.0,11.76127,20372.964614,10.7,6.0,9.0,4634.0,4001.0,18400.0,16787.341877,4.8,4.7
2018-07-31,0.1,0.3,0.3,0.1,0.7,0.2,-0.1,-0.2,1.7,1.6,2.9,0.0,0.0,-0.4,0.2,0.3,-3.7,0.1,0.4,-0.4,-0.4,-0.4,0.2,0.4,0.2,0.1,0.1,0.5,0.3,-0.4,0.8,0.2,-0.3,-0.3,-0.1,1.5,0.2,7.9,0.2,0.5,0.4,0.1,0.2,0.2,0.5,2.4,1.9,1.8,2.5,1.0,0.6,-0.7,3.8,-4.9,-9.6,3.1,13.3,0.1,11.7,1.5,0.4,0.2,3.0,1.2,1.4,0.4,2.4,2.3,2.2,1.6,0.4,5.6,3.0,-1.5,22.2,3.0,-2.2,-1.3,1.0,2.3,2.8,4.4,4.6,5.6,5.1,4.9,1.2,7.0,42.1,3.9,4.6,6.6,0.6,1.9,1.8,0.5,2.3,1.1,0.6,2.0,1.2,10.1,1.6,-0.4,24.6,8.2,3.1,5.6,2.1,9.8,12.3,5.0,5.1,1.8,1.2,0.2,0.9,0.2,-1.6,-0.3,1.0,16.6,0.6,-1.1,5.0,1.3,0.6,1.3,0.2,-0.5,0.5,0.1,0.4,0.0,0.0,0.3,0.4,0.1,-0.3,-0.2,0.9,-0.3,0.2,0.3,0.1,0.1,0.5,-1.6,0.1,0.0,,0.0,0.0,,0.7,-0.2,0.6,0.0,2.1,0.3,1.9,0.3,1.91,,4.6,0.1,4.41,53.0,52.3,50.5,52.4,49.9,49.3,51.2,59.5,53.0,54.0,5.1,8.5,11.485086,18381.941957,11.6,6.0,8.8,4576.0,4875.0,14499.999999999998,12861.152048,5.1,5.0
